   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.6621093750000000E-004   6.2096670637384224E-010   9.4131286301619734E-011   6.2806078486526694E-010
   7.3242187500000000E-004   6.2168378385466822E-010   1.9278200881065840E-010   6.5088833914038632E-010
   1.0986328125000000E-003   6.2239983717657671E-010   2.9143305005811521E-010   6.8725161330011079E-010
   1.4648437500000000E-003   6.2311354394257450E-010   3.9008413898358822E-010   7.3514360782859429E-010
   1.8310546875000000E-003   6.2382750217660226E-010   4.8873604086148043E-010   7.9247944459705287E-010
   2.1972656250000000E-003   6.2454040447505654E-010   5.8738869261871478E-010   8.5736584550481727E-010
   2.5634765625000000E-003   6.2525225189491753E-010   6.8604224390195756E-010   9.2822106144910245E-010
   2.9296875000000000E-003   6.2596304535636450E-010   7.8469684434015006E-010   1.0037822830022473E-009
   3.2958984375000000E-003   6.2667278564193493E-010   8.8335264354128110E-010   1.0830654057422349E-009
   3.6621093750000000E-003   6.2738147339555066E-010   9.8200979108910249E-010   1.1653114360353779E-009
   4.0283203125000000E-003   6.2808910912139307E-010   1.0806684365397623E-009   1.2499360778576637E-009
   4.3945312500000000E-003   6.2879569318262711E-010   1.1793287294183643E-009   1.3364880380297289E-009
   4.7607421875000000E-003   6.2950122579999711E-010   1.2779908192154243E-009   1.4246165544744349E-009
   5.1269531250000000E-003   6.3020570705023284E-010   1.3766548553832462E-009   1.5140468368082113E-009
   5.4931640625000009E-003   6.3090913686431954E-010   1.4753209873321588E-009   1.6045617328858420E-009
   5.8593750000000000E-003   6.3161151502558468E-010   1.5739893644266543E-009   1.6959880970222454E-009
   6.2255859375000000E-003   6.3231284116761599E-010   1.6726601359813565E-009   1.7881866400369488E-009
   6.5917968750000000E-003   6.3301311477198393E-010   1.7713334512568941E-009   1.8810443373336493E-009
   6.9580078125000009E-003   6.3371233516579112E-010   1.8700094594555542E-009   1.9744687139062330E-009
   7.3242187500000000E-003   6.3441050151899771E-010   1.9686883097168009E-009   2.0683835101965935E-009
   7.6904296874999991E-003   6.3510761284156103E-010   2.0673701511126052E-009   2.1627253689732921E-009
   8.0566406250000000E-003   6.3580366798031304E-010   2.1660551326425462E-009   2.2574412820413154E-009
   8.4228515625000000E-003   6.3649866561566285E-010   2.2647434032287333E-009   2.3524866065077998E-009
   8.7890625000000000E-003   6.3719260425796912E-010   2.3634351117104583E-009   2.4478235112415436E-009
   9.1552734375000000E-003   6.3788548224372677E-010   2.4621304068386187E-009   2.5434197507954940E-009
   9.5214843750000000E-003   6.3857729773142568E-010   2.5608294372698818E-009   2.6392476905296233E-009
   9.8876953125000017E-003   6.3926804869714050E-010   2.6595323515605326E-009   2.7352835259040600E-009
   1.0253906250000000E-002   6.3995773292978021E-010   2.7582392981600285E-009   2.8315066529766359E-009
   1.0620117187500000E-002   6.4064634802604796E-010   2.8569504254042534E-009   2.9278991574944407E-009
   1.0986328125000002E-002   6.4133389138495228E-010   2.9556658815083666E-009   3.0244453976475745E-009
   1.1352539062500000E-002   6.4202036020207492E-010   3.0543858145593236E-009   3.1211316612881335E-009
   1.1718750000000000E-002   6.4270575146329681E-010   3.1531103725079722E-009   3.2179458827303738E-009
   1.2084960937500002E-002   6.4339006193815712E-010   3.2518397031607408E-009   3.3148774075149930E-009
   1.2451171875000000E-002   6.4407328817278398E-010   3.3505739541708105E-009   3.4119167960115209E-009
   1.2817382812500002E-002   6.4475542648219448E-010   3.4493132730289210E-009   3.5090556586454603E-009
