   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
   3.6621093750000000E-004   6.2295309601379198E-010   9.4415207161713514E-011   6.3006729099085763E-010
   7.3242187500000000E-004   6.2367525925419229E-010   1.9338109819547757E-010   6.5296789978150761E-010
   1.0986328125000000E-003   6.2439636872409158E-010   2.9234729378624152E-010   6.8944743487808462E-010
   1.4648437500000000E-003   6.2511622309801134E-010   3.9131378597939862E-010   7.3749357385529350E-010
   1.8310546875000000E-003   6.2583522946642966E-010   4.9028100910981856E-010   7.9501270576956229E-010
   2.1972656250000000E-003   6.2655318545042827E-010   5.8924899069009130E-010   8.6010654411379184E-010
   2.5634765625000000E-003   6.2727009213523702E-010   6.8821788210994035E-010   9.3118828479703312E-010
   2.9296875000000000E-003   6.2798595046634620E-010   7.8718783474227639E-010   1.0069910829542403E-009
   3.2958984375000000E-003   6.2870076124856863E-010   8.8615899994009399E-010   1.0865276896468665E-009
   3.6621093750000000E-003   6.2941452514495730E-010   9.8513152903329106E-010   1.1690366863186638E-009
   4.0283203125000000E-003   6.3012724267554649E-010   1.0841055733254396E-009   1.2539319104629114E-009
   4.3945312500000000E-003   6.3083891421593410E-010   1.1830812840904600E-009   1.3407606275746131E-009
   4.7607421875000000E-003   6.3154953999570380E-010   1.2820588125692241E-009   1.4291709556085983E-009
   5.1269531250000000E-003   6.3225912009663502E-010   1.3810383099660382E-009   1.5188872270643474E-009
   5.4931640625000009E-003   6.3296765445076927E-010   1.4800199274450441E-009   1.6096915969263622E-009
   5.8593750000000000E-003   6.3367514283825230E-010   1.5790038161264752E-009   1.7014103673109115E-009
   6.2255859375000000E-003   6.3438158488499042E-010   1.6779901270827973E-009   1.7939038050655155E-009
   6.5917968750000000E-003   6.3508698006008259E-010   1.7769790113346995E-009   1.8870585255804552E-009
   6.9580078125000009E-003   6.3579132767304877E-010   1.8759706198469368E-009   1.9807817595265659E-009
   7.3242187500000000E-003   6.3649462687080303E-010   1.9749651035240003E-009   2.0749970048587947E-009
   7.6904296874999991E-003   6.3719687663438747E-010   2.0739626132056028E-009   2.1696407031043714E-009
   8.0566406250000000E-003   6.3789807577545912E-010   2.1729632996619889E-009   2.2646596779109993E-009
   8.4228515625000000E-003   6.3859822293247633E-010   2.2719673135890020E-009   2.3600091449715493E-009
   8.7890625000000000E-003   6.3929731656660965E-010   2.3709748056029728E-009   2.4556511535178042E-009
   9.1552734375000000E-003   6.3999535495733656E-010   2.4699859262353264E-009   2.5515533563238592E-009
   9.5214843750000000E-003   6.4069233619769978E-010   2.5690008259269464E-009   2.6476880317129129E-009
   9.8876953125000017E-003   6.4138825818922109E-010   2.6680196550222750E-009   2.7440313003550417E-009
   1.0253906250000000E-002   6.4208311863642643E-010   2.7670425637631054E-009   2.8405624937527035E-009
   1.0620117187500000E-002   6.4277691504098456E-010   2.8660697022820636E-009   2.9372636416993288E-009
   1.0986328125000002E-002   6.4346964469538621E-010   2.9651012205957480E-009   3.0341190536995744E-009
   1.1352539062500000E-002   6.4416130467619808E-010   3.0641372685975341E-009   3.1311149750928178E-009
   1.1718750000000000E-002   6.4485189183678934E-010   3.1631779960499586E-009   3.2282393029482990E-009
   1.2084960937500002E-002   6.4554140279952750E-010   3.2622235525767456E-009   3.3254813500777335E-009
   1.2451171875000000E-002   6.4622983394741912E-010   3.3612740876543364E-009   3.4228316480101967E-009
   1.2817382812500002E-002   6.4691718141510908E-010   3.4603297506030276E-009   3.5202817816928349E-009
   1.3183593750000000E-002   6.4760344107923840E-010   3.5593906905775499E-009   3.6178242501630451E-009
   1.3549804687500000E-002   6.4828860854803152E-010   3.6584570565571547E-009   3.7154523485904085E-009
   1.3916015625000002E-002   6.4897267915017421E-010   3.7575289973351351E-009   3.8131600679879330E-009
   1.4282226562500000E-002   6.4965564792278298E-010   3.8566066615077513E-009   3.9109420096012590E-009
   1.4648437500000000E-002   6.5033750959849131E-010   3.9556901974624924E-009   4.0087933115454602E-009
   1.5014648437500000E-002   6.5101825859154426E-010   4.0547797533656745E-009   4.1067095857052967E-009
