3.310000e+02 0.000000e+00 0.000000e+00 3.889010e-07 0.000000e+00
3.310000e+02 1.000000e+00 0.000000e+00 3.420743e-03 0.000000e+00
3.310000e+02 1.000000e+00 1.000000e+00 -7.493196e-04 2.530354e-03
3.310000e+02 2.000000e+00 0.000000e+00 6.810222e-03 0.000000e+00
3.310000e+02 2.000000e+00 1.000000e+00 1.725661e-03 6.733107e-04
3.310000e+02 2.000000e+00 2.000000e+00 -7.638783e-03 2.730601e-03
3.310000e+02 3.000000e+00 0.000000e+00 -3.415875e-03 0.000000e+00
3.310000e+02 3.000000e+00 1.000000e+00 3.296092e-03 -5.223211e-04
3.310000e+02 3.000000e+00 2.000000e+00 -1.071311e-03 -2.255591e-03
3.310000e+02 3.000000e+00 3.000000e+00 1.530043e-03 1.418169e-03
3.310000e+02 4.000000e+00 0.000000e+00 -1.181311e-03 0.000000e+00
3.310000e+02 4.000000e+00 1.000000e+00 -1.205976e-03 7.167779e-04
3.310000e+02 4.000000e+00 2.000000e+00 2.968921e-03 3.438359e-04
3.310000e+02 4.000000e+00 3.000000e+00 -7.627412e-04 1.299777e-03
3.310000e+02 4.000000e+00 4.000000e+00 -6.192372e-04 2.902632e-04
3.310000e+02 5.000000e+00 0.000000e+00 2.279402e-04 0.000000e+00
3.310000e+02 5.000000e+00 1.000000e+00 -9.092665e-04 1.107557e-04
3.310000e+02 5.000000e+00 2.000000e+00 -5.746983e-04 -3.324390e-04
3.310000e+02 5.000000e+00 3.000000e+00 -7.665596e-06 9.203362e-04
3.310000e+02 5.000000e+00 4.000000e+00 2.460754e-04 1.834453e-04
3.310000e+02 5.000000e+00 5.000000e+00 8.619144e-04 -1.888985e-04
3.310000e+02 6.000000e+00 0.000000e+00 1.053891e-03 0.000000e+00
3.310000e+02 6.000000e+00 1.000000e+00 -4.924236e-04 -1.944205e-03
3.310000e+02 6.000000e+00 2.000000e+00 -7.984240e-04 -6.904802e-04
3.310000e+02 6.000000e+00 3.000000e+00 -2.272177e-04 -1.038713e-03
3.310000e+02 6.000000e+00 4.000000e+00 -2.803563e-04 -1.655459e-04
3.310000e+02 6.000000e+00 5.000000e+00 9.684379e-04 3.261108e-04
3.310000e+02 6.000000e+00 6.000000e+00 -7.389351e-04 5.499804e-04
3.320000e+02 0.000000e+00 0.000000e+00 3.265435e-07 0.000000e+00
3.320000e+02 1.000000e+00 0.000000e+00 3.364678e-03 0.000000e+00
3.320000e+02 1.000000e+00 1.000000e+00 -7.207702e-04 2.483267e-03
3.320000e+02 2.000000e+00 0.000000e+00 6.816588e-03 0.000000e+00
3.320000e+02 2.000000e+00 1.000000e+00 1.661628e-03 6.375227e-04
3.320000e+02 2.000000e+00 2.000000e+00 -7.607571e-03 2.723178e-03
3.320000e+02 3.000000e+00 0.000000e+00 -3.357421e-03 0.000000e+00
3.320000e+02 3.000000e+00 1.000000e+00 3.238500e-03 -5.099757e-04
3.320000e+02 3.000000e+00 2.000000e+00 -1.041548e-03 -2.218294e-03
3.320000e+02 3.000000e+00 3.000000e+00 1.505099e-03 1.376476e-03
3.320000e+02 4.000000e+00 0.000000e+00 -1.147021e-03 0.000000e+00
3.320000e+02 4.000000e+00 1.000000e+00 -1.193087e-03 7.485355e-04
3.320000e+02 4.000000e+00 2.000000e+00 2.942888e-03 3.701921e-04
3.320000e+02 4.000000e+00 3.000000e+00 -7.776881e-04 1.279934e-03
3.320000e+02 4.000000e+00 4.000000e+00 -6.572086e-04 2.831978e-04
3.320000e+02 5.000000e+00 0.000000e+00 2.264390e-04 0.000000e+00
3.320000e+02 5.000000e+00 1.000000e+00 -9.108426e-04 1.096868e-04
3.320000e+02 5.000000e+00 2.000000e+00 -5.665825e-04 -3.396986e-04
3.320000e+02 5.000000e+00 3.000000e+00 -3.533983e-06 8.907198e-04
3.320000e+02 5.000000e+00 4.000000e+00 2.597939e-04 1.702344e-04
3.320000e+02 5.000000e+00 5.000000e+00 8.445726e-04 -1.995434e-04
3.320000e+02 6.000000e+00 0.000000e+00 1.030900e-03 0.000000e+00
3.320000e+02 6.000000e+00 1.000000e+00 -4.542543e-04 -1.954647e-03
3.320000e+02 6.000000e+00 2.000000e+00 -7.663800e-04 -6.881858e-04
3.320000e+02 6.000000e+00 3.000000e+00 -2.015475e-04 -1.041831e-03
3.320000e+02 6.000000e+00 4.000000e+00 -2.704867e-04 -1.716822e-04
3.320000e+02 6.000000e+00 5.000000e+00 9.551676e-04 3.253676e-04
3.320000e+02 6.000000e+00 6.000000e+00 -7.236587e-04 5.581315e-04
3.330000e+02 0.000000e+00 0.000000e+00 2.641859e-07 0.000000e+00
3.330000e+02 1.000000e+00 0.000000e+00 3.308614e-03 0.000000e+00
3.330000e+02 1.000000e+00 1.000000e+00 -6.922208e-04 2.436180e-03
3.330000e+02 2.000000e+00 0.000000e+00 6.822953e-03 0.000000e+00
3.330000e+02 2.000000e+00 1.000000e+00 1.597595e-03 6.017347e-04
3.330000e+02 2.000000e+00 2.000000e+00 -7.576359e-03 2.715755e-03
3.330000e+02 3.000000e+00 0.000000e+00 -3.298967e-03 0.000000e+00
3.330000e+02 3.000000e+00 1.000000e+00 3.180908e-03 -4.976304e-04
3.330000e+02 3.000000e+00 2.000000e+00 -1.011786e-03 -2.180996e-03
3.330000e+02 3.000000e+00 3.000000e+00 1.480157e-03 1.334784e-03
3.330000e+02 4.000000e+00 0.000000e+00 -1.112732e-03 0.000000e+00
3.330000e+02 4.000000e+00 1.000000e+00 -1.180198e-03 7.802930e-04
3.330000e+02 4.000000e+00 2.000000e+00 2.916854e-03 3.965482e-04
3.330000e+02 4.000000e+00 3.000000e+00 -7.926356e-04 1.260091e-03
3.330000e+02 4.000000e+00 4.000000e+00 -6.951799e-04 2.761323e-04
3.330000e+02 5.000000e+00 0.000000e+00 2.249379e-04 0.000000e+00
3.330000e+02 5.000000e+00 1.000000e+00 -9.124188e-04 1.086179e-04
3.330000e+02 5.000000e+00 2.000000e+00 -5.584667e-04 -3.469581e-04
3.330000e+02 5.000000e+00 3.000000e+00 5.976277e-07 8.611026e-04
3.330000e+02 5.000000e+00 4.000000e+00 2.735124e-04 1.570236e-04
3.330000e+02 5.000000e+00 5.000000e+00 8.272315e-04 -2.101883e-04
3.330000e+02 6.000000e+00 0.000000e+00 1.007909e-03 0.000000e+00
3.330000e+02 6.000000e+00 1.000000e+00 -4.160851e-04 -1.965091e-03
3.330000e+02 6.000000e+00 2.000000e+00 -7.343353e-04 -6.858915e-04
3.330000e+02 6.000000e+00 3.000000e+00 -1.758773e-04 -1.044949e-03
3.330000e+02 6.000000e+00 4.000000e+00 -2.606170e-04 -1.778185e-04
3.330000e+02 6.000000e+00 5.000000e+00 9.418981e-04 3.246245e-04
3.330000e+02 6.000000e+00 6.000000e+00 -7.083817e-04 5.662826e-04
3.340000e+02 0.000000e+00 0.000000e+00 2.118026e-07 0.000000e+00
3.340000e+02 1.000000e+00 0.000000e+00 3.253516e-03 0.000000e+00
3.340000e+02 1.000000e+00 1.000000e+00 -6.640973e-04 2.389816e-03
3.340000e+02 2.000000e+00 0.000000e+00 6.828734e-03 0.000000e+00
3.340000e+02 2.000000e+00 1.000000e+00 1.534877e-03 5.667211e-04
3.340000e+02 2.000000e+00 2.000000e+00 -7.545148e-03 2.708603e-03
3.340000e+02 3.000000e+00 0.000000e+00 -3.241451e-03 0.000000e+00
3.340000e+02 3.000000e+00 1.000000e+00 3.124235e-03 -4.855371e-04
3.340000e+02 3.000000e+00 2.000000e+00 -9.825206e-04 -2.144390e-03
3.340000e+02 3.000000e+00 3.000000e+00 1.455620e-03 1.293715e-03
3.340000e+02 4.000000e+00 0.000000e+00 -1.079009e-03 0.000000e+00
3.340000e+02 4.000000e+00 1.000000e+00 -1.167197e-03 8.113739e-04
3.340000e+02 4.000000e+00 2.000000e+00 2.891026e-03 4.223894e-04
3.340000e+02 4.000000e+00 3.000000e+00 -8.070302e-04 1.240511e-03
3.340000e+02 4.000000e+00 4.000000e+00 -7.321808e-04 2.690935e-04
3.340000e+02 5.000000e+00 0.000000e+00 2.234110e-04 0.000000e+00
3.340000e+02 5.000000e+00 1.000000e+00 -9.138775e-04 1.075531e-04
3.340000e+02 5.000000e+00 2.000000e+00 -5.504889e-04 -3.540622e-04
3.340000e+02 5.000000e+00 3.000000e+00 4.679924e-06 8.320122e-04
3.340000e+02 5.000000e+00 4.000000e+00 2.869516e-04 1.440538e-04
3.340000e+02 5.000000e+00 5.000000e+00 8.100757e-04 -2.205646e-04
3.340000e+02 6.000000e+00 0.000000e+00 9.853213e-04 0.000000e+00
3.340000e+02 6.000000e+00 1.000000e+00 -3.787205e-04 -1.975003e-03
3.340000e+02 6.000000e+00 2.000000e+00 -7.028641e-04 -6.836364e-04
3.340000e+02 6.000000e+00 3.000000e+00 -1.506857e-04 -1.047755e-03
3.340000e+02 6.000000e+00 4.000000e+00 -2.509728e-04 -1.839616e-04
3.340000e+02 6.000000e+00 5.000000e+00 9.287452e-04 3.239637e-04
3.340000e+02 6.000000e+00 6.000000e+00 -6.933372e-04 5.742906e-04
3.350000e+02 0.000000e+00 0.000000e+00 1.721139e-07 0.000000e+00
3.350000e+02 1.000000e+00 0.000000e+00 3.199648e-03 0.000000e+00
3.350000e+02 1.000000e+00 1.000000e+00 -6.365162e-04 2.344372e-03
3.350000e+02 2.000000e+00 0.000000e+00 6.833772e-03 0.000000e+00
3.350000e+02 2.000000e+00 1.000000e+00 1.473834e-03 5.326929e-04
3.350000e+02 2.000000e+00 2.000000e+00 -7.513936e-03 2.701797e-03
3.350000e+02 3.000000e+00 0.000000e+00 -3.185131e-03 0.000000e+00
3.350000e+02 3.000000e+00 1.000000e+00 3.068732e-03 -4.737644e-04
3.350000e+02 3.000000e+00 2.000000e+00 -9.538849e-04 -2.108664e-03
3.350000e+02 3.000000e+00 3.000000e+00 1.431599e-03 1.253440e-03
3.350000e+02 4.000000e+00 0.000000e+00 -1.046006e-03 0.000000e+00
3.350000e+02 4.000000e+00 1.000000e+00 -1.154053e-03 8.415950e-04
3.350000e+02 4.000000e+00 2.000000e+00 2.865457e-03 4.475749e-04
3.350000e+02 4.000000e+00 3.000000e+00 -8.207212e-04 1.221264e-03
3.350000e+02 4.000000e+00 4.000000e+00 -7.679477e-04 2.620886e-04
3.350000e+02 5.000000e+00 0.000000e+00 2.218512e-04 0.000000e+00
3.350000e+02 5.000000e+00 1.000000e+00 -9.151871e-04 1.064932e-04
3.350000e+02 5.000000e+00 2.000000e+00 -5.426866e-04 -3.609685e-04
3.350000e+02 5.000000e+00 3.000000e+00 8.699457e-06 8.035908e-04
3.350000e+02 5.000000e+00 4.000000e+00 3.000355e-04 1.313906e-04
3.350000e+02 5.000000e+00 5.000000e+00 7.931567e-04 -2.305990e-04
3.350000e+02 6.000000e+00 0.000000e+00 9.632473e-04 0.000000e+00
3.350000e+02 6.000000e+00 1.000000e+00 -3.423798e-04 -1.984239e-03
3.350000e+02 6.000000e+00 2.000000e+00 -6.721214e-04 -6.814313e-04
3.350000e+02 6.000000e+00 3.000000e+00 -1.261031e-04 -1.050165e-03
3.350000e+02 6.000000e+00 4.000000e+00 -2.416156e-04 -1.901133e-04
3.350000e+02 6.000000e+00 5.000000e+00 9.157415e-04 3.234077e-04
3.350000e+02 6.000000e+00 6.000000e+00 -6.785890e-04 5.821165e-04
3.360000e+02 0.000000e+00 0.000000e+00 1.324253e-07 0.000000e+00
3.360000e+02 1.000000e+00 0.000000e+00 3.145781e-03 0.000000e+00
3.360000e+02 1.000000e+00 1.000000e+00 -6.089351e-04 2.298927e-03
3.360000e+02 2.000000e+00 0.000000e+00 6.838809e-03 0.000000e+00
3.360000e+02 2.000000e+00 1.000000e+00 1.412791e-03 4.986647e-04
3.360000e+02 2.000000e+00 2.000000e+00 -7.482724e-03 2.694992e-03
3.360000e+02 3.000000e+00 0.000000e+00 -3.128810e-03 0.000000e+00
3.360000e+02 3.000000e+00 1.000000e+00 3.013230e-03 -4.619918e-04
3.360000e+02 3.000000e+00 2.000000e+00 -9.252492e-04 -2.072938e-03
3.360000e+02 3.000000e+00 3.000000e+00 1.407579e-03 1.213165e-03
3.360000e+02 4.000000e+00 0.000000e+00 -1.013004e-03 0.000000e+00
3.360000e+02 4.000000e+00 1.000000e+00 -1.140909e-03 8.718153e-04
3.360000e+02 4.000000e+00 2.000000e+00 2.839889e-03 4.727605e-04
3.360000e+02 4.000000e+00 3.000000e+00 -8.344115e-04 1.202017e-03
3.360000e+02 4.000000e+00 4.000000e+00 -8.037138e-04 2.550836e-04
3.360000e+02 5.000000e+00 0.000000e+00 2.202915e-04 0.000000e+00
3.360000e+02 5.000000e+00 1.000000e+00 -9.164967e-04 1.054334e-04
3.360000e+02 5.000000e+00 2.000000e+00 -5.348843e-04 -3.678747e-04
3.360000e+02 5.000000e+00 3.000000e+00 1.271899e-05 7.751693e-04
